slope_deg,mu_static,mu_kinetic,adhesion_pa,design,l_max_kg_per_m,s_max_kg_per_m,mean_ssci,mean_input_snow_kg_per_m,mean_total_shed_kg_per_m,mean_event_count,mean_event_mass_kg_per_m,median_event_mass_kg_per_m,mean_kinetic_energy_proxy_j_per_m,mean_time_above_intervention_h,mean_manual_triggers,mean_residual_mass_kg_per_m,maximum_snow_depth_m,max_abs_mass_balance_error_kg_per_m,slope_total_variation_deg,surface_total_variation,slope_transition_count,surface_transition_count
4.9655172413793105,0.08,0.062400000000000004,0.0,uniform_02_00_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,7868.623098302466,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
6.448275862068966,0.08,0.062400000000000004,0.0,uniform_03_00_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,15321.903109509345,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
6.448275862068966,0.09965517241379311,0.07773103448275863,0.0,uniform_03_01_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,11146.922089231679,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
7.931034482758621,0.08,0.062400000000000004,0.0,uniform_04_00_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,22764.922252166245,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
7.931034482758621,0.09965517241379311,0.07773103448275863,0.0,uniform_04_01_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,18603.549145237488,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
7.931034482758621,0.1193103448275862,0.09306206896551725,0.0,uniform_04_02_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,14442.17603830873,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
7.931034482758621,0.13896551724137932,0.10839310344827587,0.0,uniform_04_03_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,10280.802931379978,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
9.413793103448276,0.08,0.062400000000000004,0.0,uniform_05_00_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,30192.696038348153,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
9.413793103448276,0.09965517241379311,0.07773103448275863,0.0,uniform_05_01_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,26047.717659312984,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
9.413793103448276,0.1193103448275862,0.09306206896551725,0.0,uniform_05_02_00,79.99900000642742,79.99900000642742,0.012954653698273354,3689.7566881589555,3667.6436565781405,167.33333333333334,21.24755094701163,13.336742706321578,21902.739280277787,0.0,0.0,0.0,0.0833322916733619,2.2737367544323206e-12,0.0,0.0,0,0
